fov segment, laser convert, laser ds, map update, optimize, poseEstimate, processMeasurement, pub cloud, 
2.56709,1.14123,2.45839,0.19929,55.6293,36.7347,37.2757,0.143801,
2.25748,1.58691,3.84986,0.165542,45.1752,58.0558,38.8322,0.127204,
2.53171,1.92919,3.62283,0.187249,33.7534,47.8992,27.2116,0.129271,
2.2403,1.73007,3.66979,0.174202,23.5903,36.1717,38.3914,0.125775,
2.59648,1.78356,3.58618,0.207189,44.3133,26.3989,48.5085,0.133726,
2.24189,1.58946,3.12207,0.168862,34.891,46.728,27.8001,0.129958,
2.33451,1.64519,3.14104,0.176331,43.527,37.4058,38.1083,0.132424,
2.55521,1.69959,3.26315,0.216728,34.772,46.3036,49.1577,0.137577,
2.2482,1.1172,2.49846,0.170633,45.4842,37.194,37.4505,0.12971,
2.44257,1.20596,2.49024,0.184423,23.3645,48.1155,36.6287,0.137266,
2.41448,1.19898,2.97716,0.191064,34.7746,25.9745,37.5141,0.132053,
2.39648,1.12294,2.83142,0.196659,22.9772,37.3715,58.8696,0.148667,
2.52409,1.77731,3.3876,0.222551,22.986,25.7289,48.6751,0.133145,
2.50497,1.27154,3.9366,0.210888,46.2064,25.7062,36.9578,0.137628,
2.39784,1.29472,2.65969,0.21865,24.7172,48.8269,27.1716,0.127707,
2.34239,1.15457,2.52913,0.201466,44.8859,27.2652,47.5562,0.130674,
3.46991,1.57269,2.58816,0.208022,36.47,48.5681,38.2031,0.187854,
2.59721,1.12397,2.50629,0.221908,35.6237,39.2927,47.1273,0.14572,
2.68468,1.35587,2.72749,0.239008,23.0454,38.5522,38.0064,0.134546,
2.31681,1.23397,2.55411,0.206535,34.482,25.5724,48.9275,0.142099,
2.41826,1.19448,2.56781,0.200184,46.094,37.1043,26.8561,0.138636,
2.58804,1.21443,2.60966,0.196733,34.9454,48.8829,38.209,0.249484,
2.30043,1.33755,2.79685,0.187955,93.812,37.4375,26.5803,0.150646,
2.73814,1.45944,2.66383,0.224806,35.7153,96.7808,26.5485,0.143567,
2.51987,1.36575,2.59123,0.190889,47.0705,38.4302,49.6851,0.177833,
2.4321,1.29797,2.54319,0.218877,36.9377,49.7248,28.0575,0.142794,
2.57641,1.14323,2.51299,0.189063,34.3941,39.7065,49.4219,0.154547,
2.51455,1.79436,3.83452,0.226501,36.2136,37.1405,40.2441,0.167846,
2.43964,1.70131,3.55943,0.243099,45.7917,38.9003,39.3799,0.133819,
2.60095,1.37245,2.64271,0.184734,23.3631,48.5836,27.4201,0.132709,
2.35992,1.21718,2.48663,0.213168,47.3135,25.9426,37.8977,0.137103,
2.21244,1.16298,2.5348,0.176731,69.3453,49.706,49.8048,0.126927,
2.72841,1.34418,3.39699,0.204165,34.6105,72.2817,38.4158,0.139814,
2.46541,1.57622,3.15795,0.218831,23.2377,37.3006,97.6272,0.133014,
3.26265,1.63126,2.79607,0.24028,23.4546,26.7456,39.3154,0.201308,
2.14784,1.34149,2.618,0.171023,25.5718,25.7763,50.6063,0.126113,
2.23652,1.34165,2.50954,0.18956,35.4356,28.002,40.5555,0.140144,
2.90197,1.25801,2.63051,0.207851,47.4368,38.5495,38.0988,0.139179,
2.2294,1.37129,2.59455,0.183446,36.6109,49.8535,39.7848,0.12644,
2.30153,1.32934,2.59708,0.205814,48.3313,39.1224,49.3867,0.147908,
3.23596,1.56309,3.10508,0.221615,45.6725,51.7936,26.76,0.155485,
2.39747,1.31665,2.59626,0.20298,48.6792,48.2781,50.5174,0.139087,
2.30454,1.51897,2.85719,0.196018,25.22,51.1823,73.0749,0.130098,
2.40902,1.1726,2.52246,0.212162,34.8562,27.8442,38.1101,0.159161,
2.31624,1.23168,2.92472,0.191097,34.9764,37.3675,27.6169,0.128098,
2.3876,1.57083,2.70782,0.21804,23.2483,37.5861,26.6953,0.13127,
2.24677,1.67873,3.31726,0.176824,44.8638,25.6756,28.8675,0.126532,
2.60221,2.03681,3.61675,0.232039,23.1477,47.7028,39.3659,0.137006,
2.21053,1.56604,3.22152,0.17794,45.1007,25.5404,50.6777,0.13583,
2.23786,1.34558,2.64189,0.178014,23.4024,47.5196,39.9669,0.126856,
2.30955,1.61352,3.22412,0.203181,23.8495,25.9182,52.6135,0.144793,
2.66909,1.19723,2.59471,0.191574,33.2611,26.7139,49.1786,0.164871,
2.47219,1.3718,2.75437,0.236244,33.3394,35.9727,51.9775,0.134602,
2.40938,1.18629,2.71056,0.207661,22.0612,35.9594,28.6707,0.133672,
2.37141,1.32838,2.61557,0.197191,23.8966,24.6326,38.1679,0.160426,
2.48448,1.27641,2.55281,0.193908,23.2817,26.5805,38.3727,0.138233,
2.34052,1.19561,2.53756,0.19404,23.5147,25.819,26.4762,0.143088,
3.11717,1.88782,3.15386,0.236053,23.9653,26.8725,48.487,0.141089,
2.31292,1.40231,2.65461,0.191985,27.3445,26.474,26.3526,0.152679,
2.40827,1.2956,2.60984,0.215701,23.5267,29.9753,48.3071,0.154964,
2.32088,1.2535,2.5718,0.171738,23.738,26.0226,26.7127,0.147232,
2.23831,1.21735,2.739,0.170695,35.3727,26.1514,27.5474,0.13243,
2.27213,1.61035,2.82517,0.173946,33.3857,37.8221,36.8038,0.13126,
2.24282,1.48217,2.63366,0.169716,24.8866,35.801,36.7424,0.13083,
2.46348,1.25519,2.54557,0.211534,23.3994,27.5653,25.4471,0.138693,
2.26301,1.23826,2.70782,0.179891,33.6286,25.8454,27.407,0.125199,
2.36764,1.23823,2.55052,0.189384,33.1134,36.1892,26.6264,0.133308,
2.31457,1.96962,3.96034,0.16666,35.2516,35.5984,27.6793,0.149437,
2.83301,1.13323,3.30945,0.196443,33.7485,38.285,27.3335,0.143243,
2.25013,1.59715,2.69739,0.183809,24.8556,36.1865,30.7738,0.132048,
2.36036,1.29654,2.59824,0.18607,34.3698,27.407,26.8361,0.147928,
2.52589,1.2,2.66533,0.238525,24.1907,37.1382,26.935,0.13456,
2.30168,2.01769,4.08079,0.185739,47.1197,26.6815,38.602,0.132317,
2.40707,1.60735,3.23048,0.277233,33.5678,49.8066,36.6005,0.131944,
2.68414,1.52591,3.35104,0.226558,21.5765,36.4825,28.3488,0.132031,
2.94829,1.58773,3.27196,0.181526,34.9241,24.7093,26.6233,0.154977,
2.50472,1.51965,2.96711,0.203023,33.9663,37.6364,36.9682,0.142452,
2.3549,1.28227,2.58205,0.199024,44.8936,36.5259,36.4067,0.13092,
2.33964,1.26717,2.55623,0.18867,46.2896,47.4268,39.0903,0.137084,
2.48716,1.61094,2.86923,0.206497,39.8783,48.9883,36.9914,0.13938,
2.9113,1.60865,3.16291,0.311973,22.3837,43.1069,28.2192,0.147042,
2.27865,1.27494,2.63469,0.174473,23.3553,24.8407,38.1096,0.128463,
2.4995,1.45005,3.17344,0.198173,33.9757,26.058,27.4606,0.154208,
2.29924,1.63358,3.17637,0.179401,33.6628,36.4576,50.5929,0.134369,
2.3879,1.65401,3.06445,0.186049,42.4844,36.2403,37.2899,0.136868,
2.39499,1.53372,3.15701,0.192932,29.9882,45.0768,25.5498,0.137372,
2.49386,1.62252,3.1882,0.217182,43.349,32.7035,38.4894,0.13655,
2.35824,1.55143,3.62086,0.189494,33.4439,45.9005,37.3776,0.134031,
2.34725,1.49595,3.13963,0.191976,21.5187,35.9863,48.259,0.135398,
3.35003,1.67062,3.23243,0.254405,23.497,25.1274,49.8028,0.165729,
2.30052,1.52714,3.14223,0.179967,32.5445,25.9819,43.9541,0.125426,
3.26004,1.55694,3.18193,0.180027,51.5586,35.9886,25.6583,0.160176,
2.58303,1.55174,3.31367,0.208055,44.5368,54.3522,26.8589,0.132296,
2.27555,1.57892,3.16903,0.181333,33.5299,46.9961,37.244,0.12915,
2.63141,1.64836,3.16713,0.214189,23.4094,36.3795,37.0267,0.132448,
2.2469,1.74105,3.22556,0.180561,22.6649,25.84,45.8548,0.12724,
2.47911,1.44032,3.12189,0.201795,40.2857,25.3524,33.4875,0.1341,
2.25159,1.72148,3.41803,0.176942,43.4983,42.7176,46.7002,0.128194,
2.30742,1.52957,3.17293,0.183178,22.2621,45.9919,36.7665,0.129906,
2.27244,1.76765,3.72662,0.182887,33.913,24.7209,25.9744,0.142773,
2.62055,1.28306,2.63484,0.227859,33.5891,36.7659,26.9007,0.138228,
2.33888,1.31496,2.61226,0.200404,50.6655,36.1316,36.8137,0.128645,
2.26622,2.1339,4.50093,0.164859,23.1203,53.1028,55.2203,0.126273,
2.71652,1.193,2.61087,0.186839,33.1014,26.0278,47.7867,0.177888,
2.31207,1.19837,2.54138,0.186507,32.7079,35.6032,37.1513,0.124468,
3.25869,1.25196,2.93108,0.219302,43.6825,36.1901,26.6243,0.133478,
2.9214,1.23896,2.60273,0.275464,34.0139,46.8823,26.1335,0.129183,
2.3267,1.62873,2.63601,0.183613,43.222,36.5275,43.5036,0.141644,
3.69022,1.16043,2.5549,0.194829,59.8342,47.1113,46.752,0.178122,
3.45506,1.21084,2.69564,0.481277,22.0749,63.7776,25.4941,0.160023,
2.57554,1.2392,2.67958,0.181602,44.9386,24.8381,37.6263,0.140086,
3.67554,1.46235,3.17184,0.234545,25.1337,48.8518,36.9379,0.177632,
2.24533,1.55209,3.29319,0.159739,31.7044,27.5416,53.8748,0.12963,
2.43178,1.52277,3.14639,0.177973,21.8766,34.3173,26.8509,0.132006,
2.49958,1.51165,3.13984,0.206492,30.3327,24.5865,36.4694,0.139119,
4.00302,1.37998,2.88061,0.210407,22.0702,34.5512,36.951,0.150895,
2.32545,1.18585,2.53557,0.162406,22.679,24.5617,47.6666,0.130216,
2.2576,1.31556,3.14286,0.16424,23.3117,25.1049,37.3079,0.127786,
4.11936,1.13024,2.50943,0.312923,44.291,27.7501,47.917,0.19907,
2.27631,1.1774,2.55157,0.172252,23.4286,46.7432,64.9011,0.128639,
2.31262,1.17586,2.51856,0.207859,22.5777,25.953,25.6784,0.136174,
2.29031,1.15664,2.72799,0.165105,33.2175,25.0364,49.9223,0.129475,
2.39809,1.37906,2.60453,0.1641,43.0367,35.7846,28.6136,0.136693,
3.27226,1.17148,2.5199,0.177478,34.2377,46.4918,35.0586,0.154744,
2.29505,1.16748,2.47593,0.179364,34.2657,36.7162,25.3329,0.136566,
3.64774,1.15819,2.5519,0.252696,36.0152,38.1694,35.3196,0.167297,
2.22636,1.17804,2.58256,0.163475,23.2074,38.4092,25.3487,0.127751,
2.70092,1.37632,2.59191,0.207462,32.5214,26.1197,25.8642,0.13802,
2.55371,1.28745,2.49804,0.207965,20.1806,35.2869,28.5608,0.153302,
2.83749,1.66634,3.61188,0.157819,48.4107,23.1786,47.858,0.143263,
2.68294,1.68671,3.64431,0.1805,43.2614,51.2771,26.7169,0.144984,
2.31839,1.66088,3.59261,0.180143,44.8013,45.763,25.8398,0.147388,
3.57575,1.85609,3.73321,0.251463,22.6652,48.6318,36.5296,0.166455,
2.54424,1.69407,3.63869,0.186246,32.3469,25.4002,47.2741,0.135147,
2.62788,1.75438,3.70006,0.178901,22.2121,35.1589,37.5028,0.138917,
2.23155,1.68502,3.64669,0.163727,32.0386,24.6101,39.0047,0.125938,
3.56654,1.61576,3.55966,0.245147,44.9121,35.8534,39.4513,0.168541,
2.24845,1.67687,3.92572,0.155254,27.485,47.3189,26.8651,0.134605,
3.53132,1.70306,3.73586,0.230136,20.6952,31.2501,36.0851,0.188888,
2.37859,1.3751,2.75678,0.190079,19.8567,23.2669,23.9334,0.129521,
2.26655,1.1033,2.52887,0.16499,31.6779,22.2916,52.1005,0.157328,
2.25883,1.1474,2.69977,0.150881,31.9257,34.0915,46.545,0.134624,
3.64146,1.63468,2.79319,0.235903,44.6257,35.8068,49.4053,0.176767,
2.3045,1.53247,3.09439,0.172009,59.9319,47.1055,26.4537,0.128907,
2.246,1.52771,3.13185,0.164583,60.618,62.3467,35.9347,0.129335,
2.22015,1.46494,3.14655,0.158688,37.4057,63.0003,25.4384,0.131039,
2.66524,1.56939,3.12158,0.241066,30.7694,40.3157,36.6232,0.13033,
2.31686,1.53175,3.33815,0.177763,30.722,33.2666,48.363,0.13041,
2.28761,1.55345,3.05773,0.162834,21.0788,33.1754,32.0585,0.130859,
2.32419,1.66246,3.1112,0.162438,31.3611,23.5683,24.303,0.127155,
2.51449,1.61023,3.14037,0.19869,40.4761,34.0791,23.0462,0.133773,
2.36343,1.56813,3.12462,0.163769,31.1406,43.0066,34.8929,0.140015,
2.4313,1.64432,3.23054,0.179932,30.6032,33.7551,36.5725,0.132086,
2.33117,1.43081,3.15243,0.163376,67.1452,33.1015,48.1475,0.133723,
2.95564,1.57951,3.16528,0.192269,39.7045,70.2972,63.072,0.178008,
2.30024,1.46647,3.09965,0.15743,40.6467,42.1656,63.7272,0.127865,
2.24135,1.47212,3.07441,0.152692,39.4039,43.044,41.0533,0.12802,
2.43774,1.43786,3.30295,0.15873,23.2371,42.0043,33.9999,0.131947,
2.27833,1.49264,3.27831,0.160244,39.7944,25.6795,33.9148,0.12765,
2.3459,1.22732,2.90688,0.164177,29.3866,42.3087,24.3106,0.130286,
2.41613,1.45475,3.14937,0.190624,39.906,31.9965,34.8219,0.130618,
2.56146,1.13055,2.60022,0.178656,48.8539,42.651,43.7705,0.143047,
2.39858,1.88295,2.87468,0.168645,40.0234,51.4257,34.4998,0.137531,
2.30807,1.18745,2.68186,0.153695,46.315,42.4892,35.7527,0.135601,
2.48219,1.158,2.55404,0.174202,39.3057,48.9756,71.2143,0.139815,
2.27253,1.12727,2.54396,0.161861,20.1944,41.7433,42.9735,0.129569,
2.33725,1.56941,3.29558,0.158271,46.901,22.6939,43.7778,0.134624,
2.32084,1.67083,3.66613,0.16109,38.8627,49.3856,42.7383,0.132218,
2.70379,1.79842,3.39611,0.20012,38.5421,41.7708,26.7683,0.13752,
2.29991,1.25549,3.76561,0.144989,38.989,40.9901,43.0286,0.132455,
2.63751,1.61814,3.28435,0.152266,39.7276,41.782,32.7283,0.18673,
2.61505,1.65555,3.58456,0.157097,50.0723,42.5031,43.4158,0.182884,
2.29495,1.87483,3.57486,0.164445,36.2646,52.537,52.224,0.132147,
2.30014,1.68947,3.9452,0.158236,18.7505,38.7265,43.2766,0.133397,
2.22016,1.30553,2.6113,0.154717,39.8796,21.1293,49.7437,0.127767,
2.33382,1.207,2.55191,0.169398,20.206,42.3854,42.5047,0.133398,
2.33796,1.22793,2.54596,0.153246,21.2203,22.7018,23.4333,0.13371,
2.95312,1.51295,3.33432,0.229408,20.7989,24.4073,50.1237,0.144721,
2.37583,1.94378,3.36706,0.161388,38.2767,23.3395,42.5056,0.137312,
3.32691,1.62145,2.90458,0.205748,56.7294,41.8146,41.7177,0.155633,
2.34745,1.23827,2.56531,0.150347,47.83,59.2314,42.5626,0.129408,
2.32435,1.22514,2.71082,0.17197,30.8938,50.3297,43.4243,0.130114,
2.5205,1.13076,2.54448,0.194558,29.7664,33.6125,53.2808,0.148985,
2.37771,1.21537,2.52655,0.159615,46.8185,32.3072,39.445,0.132423,
2.26369,1.63269,2.71409,0.151191,20.4558,49.2368,21.8426,0.1301,
2.43792,1.62955,3.56522,0.20561,30.9322,23.1029,43.106,0.135368,
2.649,1.15895,2.51234,0.167987,38.2532,33.7521,23.4317,0.188899,
3.41004,1.3567,2.76824,0.221484,59.1882,41.8901,25.1556,0.155854,
2.69639,1.21055,2.46722,0.170705,31.6397,62.0592,24.13,0.213273,
2.33874,1.75082,3.80744,0.157164,29.5139,34.1406,42.6084,0.133553,
3.8767,1.84444,4.04218,0.187075,47.2824,33.583,60.0033,0.167728,
2.24484,1.8481,3.33631,0.15134,49.9186,49.6838,51.03,0.126978,
2.30844,1.79207,3.53012,0.154632,48.5773,52.3849,34.3257,0.143766,
2.38454,1.64721,3.46588,0.16684,20.5652,51.1321,33.0679,0.149016,
2.37866,1.63339,3.42215,0.157464,41.0941,23.1054,49.9487,0.144589,
2.36319,1.8028,4.07239,0.166404,40.9839,43.6268,23.8133,0.143976,
3.16475,1.64325,3.35291,0.213718,55.4843,44.3669,34.54,0.247567,
2.23592,1.71642,3.59868,0.151641,41.3414,57.8755,42.7239,0.135595,
2.22801,1.61231,3.5796,0.155884,69.9896,43.7284,62.929,0.128722,
2.30414,1.19664,2.49754,0.151906,68.4729,72.4497,35.0209,0.130784,
2.27026,1.20682,2.5335,0.156947,40.8883,70.9034,34.3645,0.131638,
2.29967,1.17969,2.50536,0.163577,31.0957,43.3552,50.4863,0.135422,
2.34786,1.4609,2.58806,0.166826,52.2354,33.6136,53.0953,0.135667,
2.28026,1.22377,2.52923,0.166513,39.9566,54.6873,51.8711,0.144617,
2.66649,1.26581,2.56064,0.22439,30.9337,42.8505,23.8512,0.13085,
2.34015,1.19944,2.51504,0.159521,32.3158,33.4362,44.3719,0.139646,
2.34491,1.31999,2.63425,0.183688,30.2953,34.8484,45.257,0.143573,
3.65383,2.33254,3.66154,0.183617,31.7531,34.1365,58.9898,0.169185,
2.3778,1.18739,2.57412,0.184747,58.3653,34.3184,44.4642,0.137393,
2.28882,1.26575,2.65332,0.162048,21.3926,60.8197,73.1724,0.134853,
2.29195,1.14186,2.55043,0.169583,52.7036,23.857,71.6337,0.13404,
2.2526,1.2536,2.5892,0.151052,42.1169,55.1103,44.0893,0.133456,
2.49862,1.46932,2.88849,0.168284,41.4823,44.7871,34.3705,0.165149,
3.3889,1.30373,2.69175,0.218143,22.0484,45.0939,55.447,0.185946,
2.31876,1.28717,2.68926,0.173365,41.1297,24.5445,43.5803,0.133273,
3.30354,1.21707,2.72253,0.184202,27.8524,44.6214,34.1631,0.17532,
2.40609,1.35777,2.86836,0.172239,21.5364,30.4337,35.5933,0.168775,
2.32689,1.32991,2.65272,0.15962,41.5889,24.0263,34.9103,0.138,
2.30894,1.15521,2.62023,0.156281,32.05,44.0584,35.1518,0.144872,
2.45104,1.19666,2.73661,0.181187,53.4565,34.686,61.6037,0.166078,
3.21384,1.1471,2.59186,0.222448,42.6015,56.8977,24.5931,0.148573,
2.26811,1.56775,2.51278,0.159637,58.8969,45.0326,55.847,0.135907,
2.30714,1.42395,2.66493,0.169316,34.7157,61.3775,45.5444,0.129994,
2.52096,1.16223,2.52317,0.180425,21.2805,37.4202,45.9477,0.146582,
2.26725,1.15367,2.5155,0.158322,44.8501,23.7094,25.4223,0.145509,
2.68486,1.15315,2.53561,0.202861,33.077,47.7428,45.4335,0.144603,
2.84386,1.57654,3.62438,0.202461,43.7414,36.1266,31.5054,0.144773,
2.43744,1.91827,2.721,0.173597,32.2286,46.3553,24.8085,0.171181,
2.77454,1.20809,2.47547,0.208038,32.161,35.2154,44.8276,0.142561,
2.57824,1.26052,2.56128,0.189976,30.4245,34.9345,35.4853,0.142308,
2.63335,1.16481,2.62089,0.204554,22.7539,33.2663,57.6983,0.143792,
2.28259,1.2487,2.65626,0.162982,46.3221,25.2025,45.8418,0.132781,
3.73155,1.61326,3.14536,0.27487,22.9809,50.3322,62.1289,0.176023,
2.22533,1.51179,3.07644,0.151346,61.4875,25.3607,38.1611,0.131183,
2.36085,1.48412,3.03497,0.178517,33.0811,64.0301,24.4706,0.132276,
2.9761,1.16314,2.46487,0.189692,42.063,36.251,48.5732,0.160338,
2.36034,1.15691,2.46764,0.171906,49.2229,44.5981,36.9051,0.132811,
2.46692,1.20732,2.71113,0.172262,32.6197,51.8656,47.1697,0.135763,
2.54347,1.11682,2.49083,0.178453,51.1389,35.3463,36.001,0.138696,
3.79071,1.66586,3.10718,0.180518,37.5728,55.1132,35.7268,0.170453,
2.22029,1.6017,3.0092,0.155458,41.6095,39.952,34.06,0.130023,
2.32374,1.63125,3.07427,0.153745,30.9536,44.0903,25.9945,0.149819,
2.17887,1.31598,2.81352,0.158779,43.3586,33.2947,51.1186,0.129446,
2.39244,1.30404,2.49036,0.161628,34.0073,45.9167,26.4012,0.164035,
3.56168,1.22415,2.48482,0.240953,45.2767,37.8145,64.7432,0.172559,
2.36629,1.15746,2.46882,0.190932,62.6961,47.8385,37.0044,0.133142,
2.29561,1.35367,2.46088,0.164195,51.8321,65.1601,45.4013,0.13357,
2.33269,1.74009,2.58441,0.163125,31.6443,54.3308,52.621,0.144598,
2.70123,1.15882,2.71024,0.181289,31.0301,34.5303,36.0971,0.138842,
2.30258,1.24549,2.4505,0.164464,59.1054,33.5004,55.8937,0.155209,
2.29639,1.13401,2.47035,0.161327,42.7108,61.5667,40.9707,0.147789,
2.34402,1.20108,2.50314,0.178028,51.1921,45.2357,44.8206,0.132038,
2.84002,1.84408,2.65724,0.160659,50.8698,54.1951,34.0582,0.144671,
2.9677,1.28474,2.62806,0.166427,22.4962,54.0087,46.667,0.159269,
2.61573,1.32356,2.53192,0.215372,40.9037,25.3335,38.6379,0.144642,
3.92448,1.16063,2.63938,0.212776,47.5891,45.0459,48.8571,0.183093,
2.24069,1.22257,2.50167,0.160192,22.6421,49.9931,65.8901,0.129118,
2.66611,1.6549,3.05307,0.219432,42.2403,25.5307,55.0568,0.148913,
2.35472,1.14775,2.46164,0.166821,45.0655,44.7658,35.2785,0.13378,
2.26534,1.24522,2.68459,0.16272,23.2657,47.4977,34.3025,0.131758,
4.05873,1.16672,2.47201,0.227837,39.1794,27.5567,62.3365,0.170002,
2.44398,1.20564,2.67923,0.175813,34.2656,41.8024,45.9627,0.132017,
2.67597,1.45105,2.54416,0.200498,42.9467,37.1458,54.9217,0.150334,
2.44767,1.22253,2.56323,0.169228,51.4552,45.5668,54.7929,0.150129,
2.429,1.30842,2.67202,0.166342,34.7243,54.0548,26.1135,0.131777,
2.46058,1.36024,2.50879,0.171738,33.146,37.3612,45.84,0.153916,
2.45767,1.17619,2.88754,0.16758,34.4427,35.7754,51.0145,0.13894,
2.45846,1.32515,2.48563,0.170373,22.7764,37.0748,26.256,0.134835,
2.6109,1.20859,2.71058,0.209641,33.967,25.6003,45.504,0.142281,
2.49215,1.27584,2.92502,0.207148,32.6741,36.6688,48.2362,0.135656,
2.86178,1.15155,2.43449,0.176638,35.5124,35.7172,28.3173,0.144609,
2.78743,1.85969,4.10051,0.171911,38.3914,38.4769,42.8588,0.137262,
3.84829,1.91952,3.97522,0.308863,45.2875,42.5525,37.8953,0.174751,
3.43756,1.16747,2.42182,0.185545,34.46,48.9151,46.338,0.156285,
2.39921,1.25856,2.41494,0.212858,33.6719,37.0757,54.7919,0.138608,
2.80477,1.17155,2.42455,0.264245,44.399,36.7463,38.106,0.163029,
2.28202,1.15546,2.44788,0.174057,51.9783,46.8597,36.5723,0.137378,
2.25393,1.32021,2.70183,0.161538,44.8118,54.3976,37.807,0.133144,
2.62396,1.14367,2.4266,0.175682,44.47,47.6137,26.3554,0.140242,
3.17215,1.15471,2.49195,0.254385,34.6841,47.9015,37.4143,0.143979,
2.46103,1.23816,2.55113,0.225008,33.9888,37.3738,36.482,0.139459,
2.65552,1.18523,2.43651,0.24612,55.7195,36.8966,39.2395,0.145134,
2.23629,1.90105,3.47806,0.170366,52.4271,58.1296,43.3548,0.136428,
2.36818,1.15707,2.47561,0.190301,59.9718,54.9899,50.018,0.184368,
2.73301,1.23172,2.43293,0.196408,36.5402,62.9055,37.8756,0.149767,
2.90491,1.18832,2.37771,0.233932,46.9578,39.6851,37.5486,0.143019,
2.35854,1.62389,3.49092,0.169855,37.4272,49.4894,47.6393,0.129504,
2.38915,1.79596,3.53736,0.167814,46.6845,39.9881,55.1637,0.137453,
2.67326,1.56363,3.36128,0.185379,59.2995,49.5463,48.359,0.210321,
2.51435,1.61283,3.38509,0.189781,47.3916,62.0076,48.6612,0.136317,
2.42269,1.54379,2.87249,0.261994,36.5431,50.0809,38.1615,0.138594,
2.38809,1.32672,2.46925,0.216449,59.3908,39.1534,37.6773,0.191446,
2.39589,1.42284,3.04318,0.171097,36.788,61.961,58.903,0.135002,
3.395,1.15987,2.36478,0.190039,46.9568,40.3786,55.7792,0.149024,
2.49862,1.26469,2.4445,0.206972,48.7381,49.6667,63.6867,0.140044,
2.68256,1.16319,2.42961,0.180912,25.4942,51.605,40.4616,0.155227,
3.62132,1.17053,2.39775,0.226099,49.5361,29.3458,50.2555,0.209779,
2.64318,1.19389,2.44753,0.219781,37.4398,52.4044,40.7289,0.13619,
2.63767,1.33389,2.55437,0.228536,38.1113,40.3099,50.3797,0.14102,
3.47167,1.77463,3.02502,0.257535,36.5364,41.8451,63.0794,0.209973,
2.41905,1.18954,2.32264,0.201818,25.4589,39.16,50.8452,0.146538,
2.50791,1.18698,2.39293,0.221772,35.3442,28.1943,39.9462,0.141253,
2.34026,1.51628,2.40115,0.187175,36.5952,37.8769,62.7127,0.135959,
2.37874,1.07715,2.38812,0.21247,24.3033,39.1899,41.1453,0.140778,
2.37754,1.37376,2.32723,0.222741,49.2839,26.9075,50.5272,0.14217,
2.31388,1.53411,2.97139,0.189346,24.6783,51.7911,52.399,0.137071,
2.28745,1.50745,3.07035,0.215684,49.4146,27.1861,30.2207,0.140509,
2.27698,1.36295,2.96645,0.187059,37.3203,51.8816,53.2745,0.134754,
2.27281,1.11343,2.32229,0.213708,49.3408,39.8104,41.0905,0.135054,
2.45031,1.57864,2.89068,0.238393,26.2639,52.0349,42.7109,0.135002,
2.30868,1.15878,2.37112,0.199649,26.6574,28.7768,39.9829,0.141856,
2.7327,1.2562,2.61783,0.246555,37.7959,29.6415,29.1189,0.202886,
2.20057,1.6286,3.01003,0.199595,38.7214,40.1988,38.644,0.133148,
2.40935,1.10092,2.35219,0.221035,38.0906,41.3559,39.9845,0.135421,
2.21625,1.51503,2.94081,0.197836,50.131,40.5082,27.7136,0.136854,
2.33197,1.49685,2.90868,0.226007,26.0573,52.6924,52.6306,0.135343,
2.3675,1.51997,2.97689,0.227817,63.0876,28.6566,27.973,0.135794,
2.28433,1.62593,3.08652,0.220778,38.3378,65.5971,52.6615,0.133857,
2.28767,1.29388,2.90843,0.211621,26.0099,40.8406,40.5913,0.143512,
2.41333,1.56515,3.12384,0.243429,26.71,28.6722,52.8325,0.14193,
2.33648,1.48735,2.99735,0.219058,52.2577,29.2713,29.5917,0.150536,
2.43145,1.65258,3.00173,0.234002,37.8537,54.9265,30.5278,0.136068,
2.61156,2.07285,3.15791,0.298908,51.3204,40.7685,41.0943,0.144685,
2.26568,1.4819,2.95567,0.213658,40.0097,53.8036,42.1633,0.192878,
2.42543,1.55273,3.04783,0.219543,62.9994,42.6581,41.319,0.159678,
2.51519,1.38913,2.88944,0.229923,50.5577,65.7491,53.4869,0.148876,
2.43,1.41377,2.90839,0.219976,51.0107,53.2116,29.4929,0.140289,
2.4457,1.41512,3.14934,0.237501,25.8797,53.6984,66.4133,0.140387,
2.34754,1.45342,2.96166,0.225701,38.375,28.4576,41.652,0.137755,
2.33167,1.49388,3.07232,0.249941,38.5911,40.9598,29.4947,0.134143,
2.28594,1.53764,2.93708,0.224904,40.6704,41.1063,30.1464,0.132037,
2.28914,1.59505,3.04119,0.224237,38.6561,43.1893,55.7446,0.197018,
2.46703,1.62738,3.19714,0.226504,37.6008,41.3541,41.6331,0.158445,
2.25585,1.41243,2.94509,0.210924,49.6133,40.0703,54.7376,0.135398,
2.33538,1.47113,3.00004,0.231868,39.33,52.1849,43.5087,0.145074,
2.44632,1.42896,2.9113,0.27271,38.0097,42.0529,66.6583,0.145621,
2.30208,1.37687,2.95519,0.235376,38.9307,40.5507,54.0836,0.139166,
2.29911,1.81419,3.07913,0.224088,50.7071,41.4591,54.5395,0.135356,
